line_metric_id,line_id,report_date,event_time,production_status,planned_production_minutes,downtime_minutes,operating_time_minutes,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count,bottleneck_equipment_id,oee_calculation_method
LMET-PL-SMT-12-20260719-14,PL-SMT-12,2026-07-19,2026-07-19T14:00:00+08:00,RUNNING,60,3,57,752,744,8,0.95,0.9242,0.9895,0.8688,0,EQ-SMT-L12-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-15,PL-SMT-12,2026-07-19,2026-07-19T15:00:00+08:00,RUNNING,60,3,57,1312,1300,12,0.95,0.9211,0.9915,0.8676,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-16,PL-SMT-12,2026-07-19,2026-07-19T16:00:00+08:00,RUNNING,60,4,56,1296,1283,13,0.9333,0.9262,0.9904,0.8561,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-17,PL-SMT-12,2026-07-19,2026-07-19T17:00:00+08:00,RUNNING,60,4,56,741,734,7,0.9333,0.9266,0.9916,0.8575,0,EQ-SMT-L12-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-18,PL-SMT-12,2026-07-19,2026-07-19T18:00:00+08:00,RUNNING,60,4,56,816,807,9,0.9333,0.9236,0.9891,0.8526,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-19,PL-SMT-12,2026-07-19,2026-07-19T19:00:00+08:00,RUNNING,60,4,56,864,857,7,0.9333,0.9259,0.9919,0.8571,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-20,PL-SMT-12,2026-07-19,2026-07-19T20:00:00+08:00,RUNNING,60,2,58,644,640,4,0.9667,0.926,0.9944,0.8902,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-21,PL-SMT-12,2026-07-19,2026-07-19T21:00:00+08:00,RUNNING,60,4,56,810,798,12,0.9333,0.9168,0.9859,0.8436,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-22,PL-SMT-12,2026-07-19,2026-07-19T22:00:00+08:00,RUNNING,60,4,56,757,752,5,0.9333,0.9466,0.9947,0.8788,0,EQ-SMT-L12-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260719-23,PL-SMT-12,2026-07-19,2026-07-19T23:00:00+08:00,DEGRADED,60,19,41,943,937,6,0.6833,0.9208,0.994,0.6254,1,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-00,PL-SMT-12,2026-07-20,2026-07-20T00:00:00+08:00,RUNNING,60,3,57,882,876,6,0.95,0.9289,0.9943,0.8774,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-01,PL-SMT-12,2026-07-20,2026-07-20T01:00:00+08:00,RUNNING,60,4,56,760,757,3,0.9333,0.9501,0.9966,0.8837,0,EQ-SMT-L12-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-02,PL-SMT-12,2026-07-20,2026-07-20T02:00:00+08:00,DEGRADED,60,17,43,677,674,3,0.7167,0.945,0.9963,0.6748,1,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-03,PL-SMT-12,2026-07-20,2026-07-20T03:00:00+08:00,RUNNING,60,4,56,850,840,10,0.9333,0.9113,0.989,0.8412,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-04,PL-SMT-12,2026-07-20,2026-07-20T04:00:00+08:00,RUNNING,60,4,56,829,814,15,0.9333,0.9386,0.9829,0.861,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-05,PL-SMT-12,2026-07-20,2026-07-20T05:00:00+08:00,RUNNING,60,4,56,623,618,5,0.9333,0.9279,0.9924,0.8594,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-06,PL-SMT-12,2026-07-20,2026-07-20T06:00:00+08:00,RUNNING,60,3,57,625,623,2,0.95,0.9147,0.9976,0.8669,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-07,PL-SMT-12,2026-07-20,2026-07-20T07:00:00+08:00,RUNNING,60,4,56,857,851,6,0.9333,0.9189,0.9938,0.8523,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-08,PL-SMT-12,2026-07-20,2026-07-20T08:00:00+08:00,RUNNING,60,3,57,864,861,3,0.95,0.9102,0.9971,0.8622,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-09,PL-SMT-12,2026-07-20,2026-07-20T09:00:00+08:00,RUNNING,60,4,56,620,616,4,0.9333,0.9235,0.9943,0.857,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-10,PL-SMT-12,2026-07-20,2026-07-20T10:00:00+08:00,RUNNING,60,4,56,890,887,3,0.9333,0.9545,0.9972,0.8883,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-11,PL-SMT-12,2026-07-20,2026-07-20T11:00:00+08:00,RUNNING,60,4,56,852,839,13,0.9333,0.9636,0.9854,0.8862,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-12,PL-SMT-12,2026-07-20,2026-07-20T12:00:00+08:00,RUNNING,60,3,57,820,813,7,0.95,0.9112,0.9921,0.8588,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-13,PL-SMT-12,2026-07-20,2026-07-20T13:00:00+08:00,RUNNING,60,3,57,865,856,9,0.95,0.9106,0.9903,0.8567,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-14,PL-SMT-12,2026-07-20,2026-07-20T14:00:00+08:00,RUNNING,60,2,58,945,943,2,0.9667,0.9238,0.9986,0.8918,0,EQ-SMT-L12-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-15,PL-SMT-12,2026-07-20,2026-07-20T15:00:00+08:00,RUNNING,60,2,58,1321,1305,16,0.9667,0.9114,0.9884,0.8708,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-16,PL-SMT-12,2026-07-20,2026-07-20T16:00:00+08:00,RUNNING,60,4,56,627,625,2,0.9333,0.934,0.997,0.8691,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-17,PL-SMT-12,2026-07-20,2026-07-20T17:00:00+08:00,RUNNING,60,4,56,1344,1328,16,0.9333,0.9605,0.9888,0.8864,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-18,PL-SMT-12,2026-07-20,2026-07-20T18:00:00+08:00,RUNNING,60,4,56,875,865,10,0.9333,0.9384,0.9887,0.8659,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-19,PL-SMT-12,2026-07-20,2026-07-20T19:00:00+08:00,RUNNING,60,3,57,648,644,4,0.95,0.9476,0.9945,0.8953,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-20,PL-SMT-12,2026-07-20,2026-07-20T20:00:00+08:00,RUNNING,60,3,57,957,947,10,0.95,0.9515,0.9902,0.8951,0,EQ-SMT-L12-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-21,PL-SMT-12,2026-07-20,2026-07-20T21:00:00+08:00,RUNNING,60,4,56,860,850,10,0.9333,0.9217,0.9886,0.8504,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-22,PL-SMT-12,2026-07-20,2026-07-20T22:00:00+08:00,RUNNING,60,4,56,1290,1280,10,0.9333,0.9219,0.9923,0.8538,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260720-23,PL-SMT-12,2026-07-20,2026-07-20T23:00:00+08:00,RUNNING,60,4,56,627,624,3,0.9333,0.9332,0.9953,0.8669,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-00,PL-SMT-12,2026-07-21,2026-07-21T00:00:00+08:00,RUNNING,60,4,56,613,607,6,0.9333,0.9127,0.9906,0.8438,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-01,PL-SMT-12,2026-07-21,2026-07-21T01:00:00+08:00,RUNNING,60,4,56,821,809,12,0.9333,0.9292,0.9859,0.855,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-02,PL-SMT-12,2026-07-21,2026-07-21T02:00:00+08:00,RUNNING,60,4,56,870,867,3,0.9333,0.9327,0.9973,0.8681,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-03,PL-SMT-12,2026-07-21,2026-07-21T03:00:00+08:00,RUNNING,60,4,56,1277,1262,15,0.9333,0.9122,0.9888,0.8418,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-04,PL-SMT-12,2026-07-21,2026-07-21T04:00:00+08:00,RUNNING,60,4,56,740,737,3,0.9333,0.9254,0.997,0.8611,0,EQ-SMT-L12-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-05,PL-SMT-12,2026-07-21,2026-07-21T05:00:00+08:00,DEGRADED,60,13,47,691,687,4,0.7833,0.932,0.9955,0.7268,1,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-06,PL-SMT-12,2026-07-21,2026-07-21T06:00:00+08:00,RUNNING,60,3,57,824,820,4,0.95,0.9165,0.9954,0.8667,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-07,PL-SMT-12,2026-07-21,2026-07-21T07:00:00+08:00,RUNNING,60,3,57,631,625,6,0.95,0.9227,0.9911,0.8688,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-08,PL-SMT-12,2026-07-21,2026-07-21T08:00:00+08:00,RUNNING,60,4,56,751,745,6,0.9333,0.9393,0.9929,0.8704,0,EQ-SMT-L12-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-09,PL-SMT-12,2026-07-21,2026-07-21T09:00:00+08:00,RUNNING,60,4,56,810,795,15,0.9333,0.9165,0.9822,0.8401,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-10,PL-SMT-12,2026-07-21,2026-07-21T10:00:00+08:00,RUNNING,60,4,56,1288,1284,4,0.9333,0.9203,0.997,0.8563,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-11,PL-SMT-12,2026-07-21,2026-07-21T11:00:00+08:00,RUNNING,60,3,57,827,820,7,0.95,0.9189,0.9921,0.8661,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-12,PL-SMT-12,2026-07-21,2026-07-21T12:00:00+08:00,RUNNING,60,4,56,812,799,13,0.9333,0.9184,0.985,0.8443,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-13,PL-SMT-12,2026-07-21,2026-07-21T13:00:00+08:00,RUNNING,60,3,57,1308,1301,7,0.95,0.918,0.9949,0.8677,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-14,PL-SMT-12,2026-07-21,2026-07-21T14:00:00+08:00,RUNNING,60,2,58,838,824,14,0.9667,0.9156,0.9835,0.8705,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-15,PL-SMT-12,2026-07-21,2026-07-21T15:00:00+08:00,RUNNING,60,4,56,620,614,6,0.9333,0.9229,0.9906,0.8532,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-16,PL-SMT-12,2026-07-21,2026-07-21T16:00:00+08:00,RUNNING,60,4,56,843,837,6,0.9333,0.9541,0.9939,0.885,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-17,PL-SMT-12,2026-07-21,2026-07-21T17:00:00+08:00,RUNNING,60,4,56,874,866,8,0.9333,0.9374,0.9909,0.8669,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-18,PL-SMT-12,2026-07-21,2026-07-21T18:00:00+08:00,RUNNING,60,4,56,1346,1334,12,0.9333,0.9618,0.9918,0.8903,0,EQ-SMT-L12-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-19,PL-SMT-12,2026-07-21,2026-07-21T19:00:00+08:00,RUNNING,60,4,56,900,893,7,0.9333,0.9109,0.9933,0.8444,0,EQ-SMT-L12-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-20,PL-SMT-12,2026-07-21,2026-07-21T20:00:00+08:00,RUNNING,60,3,57,838,827,11,0.95,0.9313,0.9876,0.8738,0,EQ-SMT-L12-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-21,PL-SMT-12,2026-07-21,2026-07-21T21:00:00+08:00,RUNNING,60,3,57,871,868,3,0.95,0.9173,0.9971,0.8689,0,EQ-SMT-L12-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-22,PL-SMT-12,2026-07-21,2026-07-21T22:00:00+08:00,RUNNING,60,2,58,932,928,4,0.9667,0.9114,0.9966,0.8781,0,EQ-SMT-L12-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-12-20260721-23,PL-SMT-12,2026-07-21,2026-07-21T23:00:00+08:00,RUNNING,60,3,57,626,620,6,0.95,0.9156,0.9914,0.8623,0,EQ-SMT-L12-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-00,PL-SMT-13,2026-07-14,2026-07-14T00:00:00+08:00,RUNNING,60,4,56,864,860,4,0.9333,0.9264,0.9955,0.8607,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-01,PL-SMT-13,2026-07-14,2026-07-14T01:00:00+08:00,RUNNING,60,4,56,1304,1289,15,0.9333,0.9317,0.989,0.86,0,EQ-SMT-L13-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-02,PL-SMT-13,2026-07-14,2026-07-14T02:00:00+08:00,RUNNING,60,4,56,912,903,9,0.9333,0.9231,0.9912,0.8539,0,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-03,PL-SMT-13,2026-07-14,2026-07-14T03:00:00+08:00,RUNNING,60,4,56,818,809,9,0.9333,0.9254,0.9898,0.8549,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-04,PL-SMT-13,2026-07-14,2026-07-14T04:00:00+08:00,RUNNING,60,3,57,830,821,9,0.95,0.9229,0.9898,0.8678,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-05,PL-SMT-13,2026-07-14,2026-07-14T05:00:00+08:00,RUNNING,60,2,58,848,838,10,0.9667,0.9261,0.9887,0.8851,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-06,PL-SMT-13,2026-07-14,2026-07-14T06:00:00+08:00,RUNNING,60,4,56,728,724,4,0.9333,0.9106,0.9946,0.8453,0,EQ-SMT-L13-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-07,PL-SMT-13,2026-07-14,2026-07-14T07:00:00+08:00,RUNNING,60,4,56,840,836,4,0.9333,0.9507,0.9954,0.8832,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-08,PL-SMT-13,2026-07-14,2026-07-14T08:00:00+08:00,RUNNING,60,4,56,853,846,7,0.9333,0.9143,0.9927,0.8471,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-09,PL-SMT-13,2026-07-14,2026-07-14T09:00:00+08:00,RUNNING,60,4,56,1275,1265,10,0.9333,0.9114,0.9924,0.8441,0,EQ-SMT-L13-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-10,PL-SMT-13,2026-07-14,2026-07-14T10:00:00+08:00,RUNNING,60,4,56,814,809,5,0.9333,0.9206,0.9946,0.8546,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-11,PL-SMT-13,2026-07-14,2026-07-14T11:00:00+08:00,RUNNING,60,2,58,770,763,7,0.9667,0.9298,0.9916,0.8913,0,EQ-SMT-L13-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-12,PL-SMT-13,2026-07-14,2026-07-14T12:00:00+08:00,RUNNING,60,3,57,901,894,7,0.95,0.9485,0.9932,0.8949,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-13,PL-SMT-13,2026-07-14,2026-07-14T13:00:00+08:00,RUNNING,60,3,57,826,819,7,0.95,0.9183,0.9919,0.8653,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-14,PL-SMT-13,2026-07-14,2026-07-14T14:00:00+08:00,RUNNING,60,4,56,849,836,13,0.9333,0.9613,0.9858,0.8844,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-15,PL-SMT-13,2026-07-14,2026-07-14T15:00:00+08:00,RUNNING,60,4,56,861,854,7,0.9333,0.9229,0.9919,0.8544,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-16,PL-SMT-13,2026-07-14,2026-07-14T16:00:00+08:00,DEGRADED,60,24,36,611,604,7,0.6,0.9622,0.9899,0.5715,1,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-17,PL-SMT-13,2026-07-14,2026-07-14T17:00:00+08:00,RUNNING,60,4,56,906,902,4,0.9333,0.9176,0.996,0.853,0,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-18,PL-SMT-13,2026-07-14,2026-07-14T18:00:00+08:00,RUNNING,60,3,57,624,618,6,0.95,0.9133,0.9914,0.8602,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-19,PL-SMT-13,2026-07-14,2026-07-14T19:00:00+08:00,RUNNING,60,2,58,935,927,8,0.9667,0.9141,0.9919,0.8765,0,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-20,PL-SMT-13,2026-07-14,2026-07-14T20:00:00+08:00,RUNNING,60,4,56,858,853,5,0.9333,0.9195,0.9942,0.8532,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-21,PL-SMT-13,2026-07-14,2026-07-14T21:00:00+08:00,RUNNING,60,3,57,932,928,4,0.95,0.9275,0.9967,0.8782,0,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-22,PL-SMT-13,2026-07-14,2026-07-14T22:00:00+08:00,RUNNING,60,4,56,617,615,2,0.9333,0.9194,0.9978,0.8562,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260714-23,PL-SMT-13,2026-07-14,2026-07-14T23:00:00+08:00,RUNNING,60,4,56,1278,1271,7,0.9333,0.9132,0.9948,0.8479,0,EQ-SMT-L13-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-00,PL-SMT-13,2026-07-15,2026-07-15T00:00:00+08:00,RUNNING,60,2,58,835,828,7,0.9667,0.9123,0.9921,0.875,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-01,PL-SMT-13,2026-07-15,2026-07-15T01:00:00+08:00,RUNNING,60,4,56,867,861,6,0.9333,0.9294,0.9935,0.8618,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-02,PL-SMT-13,2026-07-15,2026-07-15T02:00:00+08:00,RUNNING,60,4,56,814,805,9,0.9333,0.9207,0.9897,0.8504,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-03,PL-SMT-13,2026-07-15,2026-07-15T03:00:00+08:00,RUNNING,60,4,56,901,890,11,0.9333,0.9119,0.9887,0.8415,0,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-04,PL-SMT-13,2026-07-15,2026-07-15T04:00:00+08:00,RUNNING,60,3,57,758,756,2,0.95,0.9315,0.998,0.8832,0,EQ-SMT-L13-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-05,PL-SMT-13,2026-07-15,2026-07-15T05:00:00+08:00,RUNNING,60,4,56,875,865,10,0.9333,0.9382,0.9886,0.8656,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-06,PL-SMT-13,2026-07-15,2026-07-15T06:00:00+08:00,RUNNING,60,4,56,807,794,13,0.9333,0.9127,0.9847,0.8388,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-07,PL-SMT-13,2026-07-15,2026-07-15T07:00:00+08:00,RUNNING,60,4,56,637,632,5,0.9333,0.9481,0.9922,0.878,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-08,PL-SMT-13,2026-07-15,2026-07-15T08:00:00+08:00,RUNNING,60,4,56,1289,1284,5,0.9333,0.9208,0.9963,0.8562,0,EQ-SMT-L13-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-09,PL-SMT-13,2026-07-15,2026-07-15T09:00:00+08:00,RUNNING,60,4,56,876,869,7,0.9333,0.9392,0.9927,0.8702,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-10,PL-SMT-13,2026-07-15,2026-07-15T10:00:00+08:00,RUNNING,60,4,56,730,721,9,0.9333,0.9126,0.9888,0.8422,0,EQ-SMT-L13-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-11,PL-SMT-13,2026-07-15,2026-07-15T11:00:00+08:00,RUNNING,60,3,57,885,875,10,0.95,0.9317,0.9892,0.8756,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-12,PL-SMT-13,2026-07-15,2026-07-15T12:00:00+08:00,RUNNING,60,3,57,1326,1319,7,0.95,0.931,0.9953,0.8803,0,EQ-SMT-L13-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-13,PL-SMT-13,2026-07-15,2026-07-15T13:00:00+08:00,RUNNING,60,3,57,633,629,4,0.95,0.9255,0.9941,0.874,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-14,PL-SMT-13,2026-07-15,2026-07-15T14:00:00+08:00,RUNNING,60,4,56,627,624,3,0.9333,0.9331,0.9968,0.8681,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-15,PL-SMT-13,2026-07-15,2026-07-15T15:00:00+08:00,RUNNING,60,2,58,834,820,14,0.9667,0.9117,0.9837,0.867,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-16,PL-SMT-13,2026-07-15,2026-07-15T16:00:00+08:00,RUNNING,60,4,56,872,863,9,0.9333,0.935,0.99,0.8639,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-17,PL-SMT-13,2026-07-15,2026-07-15T17:00:00+08:00,RUNNING,60,3,57,741,735,6,0.95,0.9111,0.9921,0.8587,0,EQ-SMT-L13-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-18,PL-SMT-13,2026-07-15,2026-07-15T18:00:00+08:00,RUNNING,60,4,56,626,622,4,0.9333,0.9324,0.9951,0.8659,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-19,PL-SMT-13,2026-07-15,2026-07-15T19:00:00+08:00,DEGRADED,60,20,40,645,638,7,0.6667,0.9686,0.9904,0.6396,1,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-20,PL-SMT-13,2026-07-15,2026-07-15T20:00:00+08:00,RUNNING,60,3,57,864,859,5,0.95,0.9105,0.995,0.8607,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-21,PL-SMT-13,2026-07-15,2026-07-15T21:00:00+08:00,RUNNING,60,4,56,621,615,6,0.9333,0.9253,0.9904,0.8553,0,EQ-SMT-L13-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-22,PL-SMT-13,2026-07-15,2026-07-15T22:00:00+08:00,RUNNING,60,4,56,815,805,10,0.9333,0.9222,0.9886,0.8509,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260715-23,PL-SMT-13,2026-07-15,2026-07-15T23:00:00+08:00,RUNNING,60,4,56,861,859,2,0.9333,0.9225,0.9981,0.8593,0,EQ-SMT-L13-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260716-00,PL-SMT-13,2026-07-16,2026-07-16T00:00:00+08:00,RUNNING,60,4,56,905,894,11,0.9333,0.9165,0.9888,0.8458,0,EQ-SMT-L13-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260716-01,PL-SMT-13,2026-07-16,2026-07-16T01:00:00+08:00,RUNNING,60,4,56,846,837,9,0.9333,0.9576,0.9896,0.8844,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260716-02,PL-SMT-13,2026-07-16,2026-07-16T02:00:00+08:00,RUNNING,60,3,57,825,819,6,0.95,0.9175,0.9936,0.866,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-13-20260716-03,PL-SMT-13,2026-07-16,2026-07-16T03:00:00+08:00,RUNNING,60,2,58,835,829,6,0.9667,0.9126,0.9929,0.8759,0,EQ-SMT-L13-AOI01,BOTTLENECK_EQUIPMENT
