metric_id,line_id,equipment_id,report_date,event_time,equipment_status,pcb_barcode_reading,planned_production_minutes,downtime_minutes,operating_time_minutes,ideal_cycle_time_seconds,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count
MET-EQ-SMT-L12-PRN01-20260715-12,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T12:00:00+08:00,RUNNING,,60,1,59,3.4,1004,1000,4,0.9833,0.9645,0.9964,0.945,0
MET-EQ-SMT-L12-PRN01-20260715-13,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T13:00:00+08:00,RUNNING,,60,4,56,3.4,908,906,2,0.9333,0.9196,0.998,0.8565,0
MET-EQ-SMT-L12-PRN01-20260715-14,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T14:00:00+08:00,RUNNING,,60,3,57,3.4,921,917,4,0.95,0.9161,0.9961,0.8669,0
MET-EQ-SMT-L12-PRN01-20260715-15,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T15:00:00+08:00,RUNNING,,60,2,58,3.4,981,974,7,0.9667,0.9587,0.993,0.9203,0
MET-EQ-SMT-L12-PRN01-20260715-16,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T16:00:00+08:00,RUNNING,,60,1,59,3.4,1002,1000,2,0.9833,0.963,0.9989,0.9459,0
MET-EQ-SMT-L12-PRN01-20260715-17,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T17:00:00+08:00,RUNNING,,60,4,56,3.4,926,918,8,0.9333,0.9371,0.9922,0.8678,0
MET-EQ-SMT-L12-PRN01-20260715-18,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T18:00:00+08:00,RUNNING,,60,3,57,3.4,976,965,11,0.95,0.9709,0.9891,0.9123,0
MET-EQ-SMT-L12-PRN01-20260715-19,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T19:00:00+08:00,RUNNING,,60,2,58,3.4,977,973,4,0.9667,0.9547,0.9962,0.9194,0
MET-EQ-SMT-L12-PRN01-20260715-20,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T20:00:00+08:00,RUNNING,,60,2,58,3.4,936,930,6,0.9667,0.9151,0.9942,0.8795,0
MET-EQ-SMT-L12-PRN01-20260715-21,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T21:00:00+08:00,RUNNING,,60,3,57,3.4,924,919,5,0.95,0.9195,0.9954,0.8695,0
MET-EQ-SMT-L12-PRN01-20260715-22,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T22:00:00+08:00,RUNNING,,60,4,56,3.4,935,925,10,0.9333,0.9464,0.99,0.8744,0
MET-EQ-SMT-L12-PRN01-20260715-23,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-15,2026-07-15T23:00:00+08:00,RUNNING,,60,1,59,3.4,974,968,6,0.9833,0.9358,0.9939,0.9146,0
MET-EQ-SMT-L12-PRN01-20260716-00,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T00:00:00+08:00,RUNNING,,60,1,59,3.4,1017,1006,11,0.9833,0.9776,0.9896,0.9513,0
MET-EQ-SMT-L12-PRN01-20260716-01,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T01:00:00+08:00,RUNNING,,60,4,56,3.4,921,913,8,0.9333,0.9323,0.9915,0.8627,0
MET-EQ-SMT-L12-PRN01-20260716-02,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T02:00:00+08:00,RUNNING,,60,3,57,3.4,939,930,9,0.95,0.9336,0.9913,0.8792,0
MET-EQ-SMT-L12-PRN01-20260716-03,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T03:00:00+08:00,RUNNING,,60,2,58,3.4,975,966,9,0.9667,0.9532,0.9911,0.9133,0
MET-EQ-SMT-L12-PRN01-20260716-04,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T04:00:00+08:00,RUNNING,,60,1,59,3.4,974,964,10,0.9833,0.9363,0.9898,0.9113,0
MET-EQ-SMT-L12-PRN01-20260716-05,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T05:00:00+08:00,RUNNING,,60,4,56,3.4,924,923,1,0.9333,0.9351,0.999,0.8719,0
MET-EQ-SMT-L12-PRN01-20260716-06,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T06:00:00+08:00,RUNNING,,60,3,57,3.4,925,923,2,0.95,0.9196,0.9989,0.8727,0
MET-EQ-SMT-L12-PRN01-20260716-07,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T07:00:00+08:00,RUNNING,,60,2,58,3.4,952,948,4,0.9667,0.9302,0.9963,0.8959,0
MET-EQ-SMT-L12-PRN01-20260716-08,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T08:00:00+08:00,RUNNING,,60,1,59,3.4,959,953,6,0.9833,0.9215,0.9945,0.9011,0
MET-EQ-SMT-L12-PRN01-20260716-09,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T09:00:00+08:00,RUNNING,,60,4,56,3.4,908,897,11,0.9333,0.9196,0.9885,0.8484,0
MET-EQ-SMT-L12-PRN01-20260716-10,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T10:00:00+08:00,RUNNING,,60,2,58,3.4,961,955,6,0.9667,0.9396,0.9945,0.9033,0
MET-EQ-SMT-L12-PRN01-20260716-11,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T11:00:00+08:00,RUNNING,,60,3,57,3.4,960,950,10,0.95,0.9548,0.9896,0.8976,0
MET-EQ-SMT-L12-PRN01-20260716-12,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T12:00:00+08:00,RUNNING,,60,4,56,3.4,942,937,5,0.9333,0.9542,0.995,0.8861,0
MET-EQ-SMT-L12-PRN01-20260716-13,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T13:00:00+08:00,RUNNING,,60,1,59,3.4,995,984,11,0.9833,0.9562,0.9899,0.9307,0
MET-EQ-SMT-L12-PRN01-20260716-14,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T14:00:00+08:00,RUNNING,,60,2,58,3.4,973,966,7,0.9667,0.9515,0.9938,0.9141,0
MET-EQ-SMT-L12-PRN01-20260716-15,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T15:00:00+08:00,RUNNING,,60,3,57,3.4,948,938,10,0.95,0.9433,0.99,0.8872,0
MET-EQ-SMT-L12-PRN01-20260716-16,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T16:00:00+08:00,RUNNING,,60,4,56,3.4,909,900,9,0.9333,0.92,0.991,0.8509,0
MET-EQ-SMT-L12-PRN01-20260716-17,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T17:00:00+08:00,RUNNING,,60,1,59,3.4,999,995,4,0.9833,0.9598,0.9964,0.9404,0
MET-EQ-SMT-L12-PRN01-20260716-18,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T18:00:00+08:00,RUNNING,,60,2,58,3.4,939,936,3,0.9667,0.9179,0.9976,0.8852,0
MET-EQ-SMT-L12-PRN01-20260716-19,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T19:00:00+08:00,RUNNING,,60,3,57,3.4,973,970,3,0.95,0.9683,0.9977,0.9178,0
MET-EQ-SMT-L12-PRN01-20260716-20,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T20:00:00+08:00,RUNNING,,60,3,57,3.4,972,969,3,0.95,0.9672,0.997,0.9161,0
MET-EQ-SMT-L12-PRN01-20260716-21,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T21:00:00+08:00,RUNNING,,60,2,58,3.4,994,987,7,0.9667,0.9719,0.9931,0.9331,0
MET-EQ-SMT-L12-PRN01-20260716-22,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T22:00:00+08:00,RUNNING,,60,1,59,3.4,963,958,5,0.9833,0.9256,0.9951,0.9057,0
MET-EQ-SMT-L12-PRN01-20260716-23,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-16,2026-07-16T23:00:00+08:00,RUNNING,,60,4,56,3.4,964,960,4,0.9333,0.9757,0.9959,0.9069,0
MET-EQ-SMT-L12-PRN01-20260717-00,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T00:00:00+08:00,RUNNING,,60,4,56,3.4,968,965,3,0.9333,0.9798,0.9971,0.9118,0
MET-EQ-SMT-L12-PRN01-20260717-01,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T01:00:00+08:00,RUNNING,,60,1,59,3.4,958,946,12,0.9833,0.921,0.9881,0.8948,0
MET-EQ-SMT-L12-PRN01-20260717-02,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T02:00:00+08:00,RUNNING,,60,2,58,3.4,942,935,7,0.9667,0.9211,0.993,0.8842,0
MET-EQ-SMT-L12-PRN01-20260717-03,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T03:00:00+08:00,RUNNING,,60,3,57,3.4,920,916,4,0.95,0.9148,0.9965,0.866,0
MET-EQ-SMT-L12-PRN01-20260717-04,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T04:00:00+08:00,RUNNING,,60,4,56,3.4,930,919,11,0.9333,0.9416,0.9891,0.8692,0
MET-EQ-SMT-L12-PRN01-20260717-05,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T05:00:00+08:00,RUNNING,,60,1,59,3.4,982,980,2,0.9833,0.9441,0.9983,0.9268,0
MET-EQ-SMT-L12-PRN01-20260717-06,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T06:00:00+08:00,RUNNING,,60,2,58,3.4,962,953,9,0.9667,0.9407,0.9908,0.901,0
MET-EQ-SMT-L12-PRN01-20260717-07,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T07:00:00+08:00,RUNNING,,60,3,57,3.4,921,916,5,0.95,0.9166,0.9946,0.8661,0
MET-EQ-SMT-L12-PRN01-20260717-08,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T08:00:00+08:00,RUNNING,,60,4,56,3.4,958,955,3,0.9333,0.97,0.9979,0.9034,0
MET-EQ-SMT-L12-PRN01-20260717-09,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T09:00:00+08:00,RUNNING,,60,1,59,3.4,998,988,10,0.9833,0.9594,0.9908,0.9347,0
MET-EQ-SMT-L12-PRN01-20260717-10,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T10:00:00+08:00,RUNNING,,60,1,59,3.4,1002,993,9,0.9833,0.9632,0.9916,0.9392,0
MET-EQ-SMT-L12-PRN01-20260717-11,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T11:00:00+08:00,RUNNING,,60,4,56,3.4,918,913,5,0.9333,0.9295,0.9954,0.8635,0
MET-EQ-SMT-L12-PRN01-20260717-12,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T12:00:00+08:00,RUNNING,,60,3,57,3.4,952,942,10,0.95,0.9471,0.9896,0.8904,0
MET-EQ-SMT-L12-PRN01-20260717-13,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T13:00:00+08:00,RUNNING,,60,2,58,3.4,999,992,7,0.9667,0.9768,0.9932,0.9379,0
MET-EQ-SMT-L12-PRN01-20260717-14,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T14:00:00+08:00,RUNNING,,60,1,59,3.4,996,991,5,0.9833,0.9568,0.9956,0.9367,0
MET-EQ-SMT-L12-PRN01-20260717-15,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T15:00:00+08:00,RUNNING,,60,4,56,3.4,926,915,11,0.9333,0.9371,0.9891,0.8651,0
MET-EQ-SMT-L12-PRN01-20260717-16,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T16:00:00+08:00,RUNNING,,60,3,57,3.4,975,963,12,0.95,0.9694,0.988,0.9099,0
MET-EQ-SMT-L12-PRN01-20260717-17,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T17:00:00+08:00,RUNNING,,60,2,58,3.4,964,958,6,0.9667,0.942,0.9948,0.9059,0
MET-EQ-SMT-L12-PRN01-20260717-18,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T18:00:00+08:00,RUNNING,,60,1,59,3.4,975,967,8,0.9833,0.9367,0.9928,0.9144,0
MET-EQ-SMT-L12-PRN01-20260717-19,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T19:00:00+08:00,RUNNING,,60,4,56,3.4,930,928,2,0.9333,0.9416,0.9982,0.8772,0
MET-EQ-SMT-L12-PRN01-20260717-20,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T20:00:00+08:00,RUNNING,,60,4,56,3.4,933,928,5,0.9333,0.9449,0.9954,0.8778,0
MET-EQ-SMT-L12-PRN01-20260717-21,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T21:00:00+08:00,RUNNING,,60,1,59,3.4,985,982,3,0.9833,0.947,0.9973,0.9287,0
MET-EQ-SMT-L12-PRN01-20260717-22,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T22:00:00+08:00,RUNNING,,60,2,58,3.4,940,934,6,0.9667,0.9191,0.9946,0.8837,0
MET-EQ-SMT-L12-PRN01-20260717-23,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-17,2026-07-17T23:00:00+08:00,RUNNING,,60,3,57,3.4,931,924,7,0.95,0.9256,0.9935,0.8736,0
MET-EQ-SMT-L12-PRN01-20260718-00,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T00:00:00+08:00,RUNNING,,60,3,57,3.4,980,972,8,0.95,0.9745,0.9924,0.9187,0
MET-EQ-SMT-L12-PRN01-20260718-01,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T01:00:00+08:00,RUNNING,,60,2,58,3.4,947,938,9,0.9667,0.9254,0.9905,0.8861,0
MET-EQ-SMT-L12-PRN01-20260718-02,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T02:00:00+08:00,RUNNING,,60,1,59,3.4,1005,997,8,0.9833,0.9659,0.9924,0.9426,0
MET-EQ-SMT-L12-PRN01-20260718-03,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T03:00:00+08:00,RUNNING,,60,4,56,3.4,957,955,2,0.9333,0.9685,0.9983,0.9024,0
MET-EQ-SMT-L12-PRN01-20260718-04,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T04:00:00+08:00,RUNNING,,60,3,57,3.4,968,961,7,0.95,0.9629,0.9931,0.9084,0
MET-EQ-SMT-L12-PRN01-20260718-05,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T05:00:00+08:00,RUNNING,,60,2,58,3.4,978,972,6,0.9667,0.9563,0.9942,0.9191,0
MET-EQ-SMT-L12-PRN01-20260718-06,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T06:00:00+08:00,RUNNING,,60,1,59,3.4,951,948,3,0.9833,0.9142,0.9969,0.8961,0
MET-EQ-SMT-L12-PRN01-20260718-07,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T07:00:00+08:00,RUNNING,,60,4,56,3.4,901,896,5,0.9333,0.9121,0.9951,0.8471,0
MET-EQ-SMT-L12-PRN01-20260718-08,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T08:00:00+08:00,RUNNING,,60,3,57,3.4,975,965,10,0.95,0.9694,0.9903,0.912,0
MET-EQ-SMT-L12-PRN01-20260718-09,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T09:00:00+08:00,RUNNING,,60,2,58,3.4,991,979,12,0.9667,0.969,0.9881,0.9256,0
MET-EQ-SMT-L12-PRN01-20260718-10,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T10:00:00+08:00,RUNNING,,60,4,56,3.4,949,939,10,0.9333,0.9611,0.9905,0.8885,0
MET-EQ-SMT-L12-PRN01-20260718-11,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T11:00:00+08:00,RUNNING,,60,1,59,3.4,948,945,3,0.9833,0.9108,0.9971,0.893,0
MET-EQ-SMT-L12-PRN01-20260718-12,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T12:00:00+08:00,RUNNING,,60,2,58,3.4,988,984,4,0.9667,0.966,0.9962,0.9303,0
MET-EQ-SMT-L12-PRN01-20260718-13,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T13:00:00+08:00,RUNNING,,60,3,57,3.4,928,918,10,0.95,0.9234,0.9895,0.868,0
MET-EQ-SMT-L12-PRN01-20260718-14,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T14:00:00+08:00,RUNNING,,60,4,56,3.4,942,938,4,0.9333,0.9535,0.9968,0.8871,0
MET-EQ-SMT-L12-PRN01-20260718-15,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T15:00:00+08:00,RUNNING,,60,1,59,3.4,954,947,7,0.9833,0.9172,0.993,0.8956,0
MET-EQ-SMT-L12-PRN01-20260718-16,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T16:00:00+08:00,RUNNING,,60,2,58,3.4,952,946,6,0.9667,0.9308,0.9946,0.8949,0
MET-EQ-SMT-L12-PRN01-20260718-17,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T17:00:00+08:00,RUNNING,,60,3,57,3.4,976,967,9,0.95,0.9711,0.9911,0.9143,0
MET-EQ-SMT-L12-PRN01-20260718-18,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T18:00:00+08:00,RUNNING,,60,4,56,3.4,933,925,8,0.9333,0.945,0.9918,0.8747,0
MET-EQ-SMT-L12-PRN01-20260718-19,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T19:00:00+08:00,RUNNING,,60,1,59,3.4,976,965,11,0.9833,0.9377,0.9897,0.9125,0
MET-EQ-SMT-L12-PRN01-20260718-20,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T20:00:00+08:00,FAULT,,60,13,47,3.4,785,780,5,0.7833,0.9465,0.9946,0.7374,1
MET-EQ-SMT-L12-PRN01-20260718-21,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T21:00:00+08:00,RUNNING,,60,4,56,3.4,960,949,11,0.9333,0.972,0.9889,0.8971,0
MET-EQ-SMT-L12-PRN01-20260718-22,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T22:00:00+08:00,RUNNING,,60,3,57,3.4,974,970,4,0.95,0.969,0.9968,0.9176,0
MET-EQ-SMT-L12-PRN01-20260718-23,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-18,2026-07-18T23:00:00+08:00,RUNNING,,60,2,58,3.4,970,959,11,0.9667,0.9479,0.9893,0.9065,0
MET-EQ-SMT-L12-PRN01-20260719-00,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T00:00:00+08:00,RUNNING,,60,2,58,3.4,965,962,3,0.9667,0.943,0.9971,0.909,0
MET-EQ-SMT-L12-PRN01-20260719-01,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T01:00:00+08:00,RUNNING,,60,3,57,3.4,936,932,4,0.95,0.9313,0.9963,0.8815,0
MET-EQ-SMT-L12-PRN01-20260719-02,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T02:00:00+08:00,RUNNING,,60,4,56,3.4,913,908,5,0.9333,0.9242,0.9952,0.8584,0
MET-EQ-SMT-L12-PRN01-20260719-03,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T03:00:00+08:00,RUNNING,,60,1,59,3.4,952,946,6,0.9833,0.9148,0.9937,0.8939,0
MET-EQ-SMT-L12-PRN01-20260719-04,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T04:00:00+08:00,RUNNING,,60,2,58,3.4,937,931,6,0.9667,0.9159,0.9939,0.88,0
MET-EQ-SMT-L12-PRN01-20260719-05,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T05:00:00+08:00,RUNNING,,60,3,57,3.4,926,920,6,0.95,0.9208,0.9944,0.8699,0
MET-EQ-SMT-L12-PRN01-20260719-06,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T06:00:00+08:00,RUNNING,,60,4,56,3.4,949,940,9,0.9333,0.9609,0.9913,0.889,0
MET-EQ-SMT-L12-PRN01-20260719-07,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T07:00:00+08:00,RUNNING,,60,1,59,3.4,971,960,11,0.9833,0.9331,0.9889,0.9073,0
MET-EQ-SMT-L12-PRN01-20260719-08,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T08:00:00+08:00,RUNNING,,60,2,58,3.4,986,974,12,0.9667,0.9643,0.988,0.921,0
MET-EQ-SMT-L12-PRN01-20260719-09,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T09:00:00+08:00,RUNNING,,60,3,57,3.4,921,915,6,0.95,0.9163,0.9939,0.8652,0
MET-EQ-SMT-L12-PRN01-20260719-10,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T10:00:00+08:00,RUNNING,,60,3,57,3.4,924,918,6,0.95,0.9191,0.9943,0.8682,0
MET-EQ-SMT-L12-PRN01-20260719-11,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T11:00:00+08:00,RUNNING,,60,2,58,3.4,978,969,9,0.9667,0.956,0.9917,0.9165,0
MET-EQ-SMT-L12-PRN01-20260719-12,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T12:00:00+08:00,RUNNING,,60,1,59,3.4,989,978,11,0.9833,0.9508,0.9889,0.9245,0
MET-EQ-SMT-L12-PRN01-20260719-13,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T13:00:00+08:00,RUNNING,,60,4,56,3.4,939,930,9,0.9333,0.9509,0.9905,0.879,0
MET-EQ-SMT-L12-PRN01-20260719-14,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T14:00:00+08:00,RUNNING,,60,3,57,3.4,958,949,9,0.95,0.9527,0.9915,0.8974,0
MET-EQ-SMT-L12-PRN01-20260719-15,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T15:00:00+08:00,RUNNING,,60,2,58,3.4,991,986,5,0.9667,0.9687,0.9954,0.9321,0
MET-EQ-SMT-L12-PRN01-20260719-16,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T16:00:00+08:00,RUNNING,,60,1,59,3.4,963,953,10,0.9833,0.9256,0.9899,0.901,0
MET-EQ-SMT-L12-PRN01-20260719-17,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T17:00:00+08:00,RUNNING,,60,4,56,3.4,955,952,3,0.9333,0.9665,0.9974,0.8997,0
MET-EQ-SMT-L12-PRN01-20260719-18,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T18:00:00+08:00,RUNNING,,60,3,57,3.4,928,920,8,0.95,0.9231,0.9921,0.87,0
MET-EQ-SMT-L12-PRN01-20260719-19,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T19:00:00+08:00,RUNNING,,60,2,58,3.4,984,972,12,0.9667,0.9618,0.9882,0.9188,0
MET-EQ-SMT-L12-PRN01-20260719-20,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T20:00:00+08:00,RUNNING,,60,2,58,3.4,981,976,5,0.9667,0.9586,0.9959,0.9229,0
MET-EQ-SMT-L12-PRN01-20260719-21,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T21:00:00+08:00,RUNNING,,60,3,57,3.4,919,910,9,0.95,0.9144,0.9905,0.8604,0
MET-EQ-SMT-L12-PRN01-20260719-22,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T22:00:00+08:00,RUNNING,,60,4,56,3.4,939,937,2,0.9333,0.9506,0.9979,0.8853,0
MET-EQ-SMT-L12-PRN01-20260719-23,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-19,2026-07-19T23:00:00+08:00,RUNNING,,60,1,59,3.4,963,959,4,0.9833,0.9255,0.9963,0.9067,0
MET-EQ-SMT-L12-PRN01-20260720-00,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T00:00:00+08:00,RUNNING,,60,1,59,3.4,987,980,7,0.9833,0.9486,0.993,0.9262,0
MET-EQ-SMT-L12-PRN01-20260720-01,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T01:00:00+08:00,RUNNING,,60,4,56,3.4,963,960,3,0.9333,0.9751,0.9969,0.9072,0
MET-EQ-SMT-L12-PRN01-20260720-02,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T02:00:00+08:00,RUNNING,,60,3,57,3.4,968,961,7,0.95,0.9631,0.9938,0.9093,0
MET-EQ-SMT-L12-PRN01-20260720-03,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T03:00:00+08:00,RUNNING,,60,2,58,3.4,985,976,9,0.9667,0.9626,0.9916,0.9227,0
MET-EQ-SMT-L12-PRN01-20260720-04,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T04:00:00+08:00,RUNNING,,60,1,59,3.4,951,942,9,0.9833,0.9137,0.9909,0.8903,0
MET-EQ-SMT-L12-PRN01-20260720-05,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T05:00:00+08:00,RUNNING,,60,4,56,3.4,923,916,7,0.9333,0.9343,0.9928,0.8657,0
MET-EQ-SMT-L12-PRN01-20260720-06,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T06:00:00+08:00,RUNNING,,60,3,57,3.4,937,928,9,0.95,0.932,0.9907,0.8772,0
MET-EQ-SMT-L12-PRN01-20260720-07,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T07:00:00+08:00,RUNNING,,60,2,58,3.4,986,982,4,0.9667,0.9636,0.9963,0.9281,0
MET-EQ-SMT-L12-PRN01-20260720-08,PL-SMT-12,EQ-SMT-L12-PRN01,2026-07-20,2026-07-20T08:00:00+08:00,RUNNING,,60,1,59,3.4,999,994,5,0.9833,0.9595,0.9958,0.9395,0
